qseqid,sseqid,staxid,ssciname,scomname,sskingdom,pident,length,qlen,slen,mismatch,gapopen,gaps,qstart,qend,sstart,send,stitle,evalue,bitscore,qcovs,qcovhsp
Zotu1400,gi|575878777|emb|HG800476.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,631,0,0,0,1,312,285,596,"Homo sapiens mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate NMZ_BC8",5.11E-156,563,100,100
Zotu1400,gi|575878771|emb|HG800473.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,691,0,0,0,1,312,354,665,"Homo sapiens mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate NMZ_BC5",5.11E-156,563,100,100
Zotu1400,gi|575878769|emb|HG800472.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,715,0,0,0,1,312,372,683,"Homo sapiens mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate NMZ_BC4",5.11E-156,563,100,100
Zotu1400,gi|575878765|emb|HG800470.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,622,0,0,0,1,312,279,590,"Homo sapiens mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate NMC_BC2",5.11E-156,563,100,100
Zotu1400,gi|575878763|emb|HG800469.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,671,0,0,0,1,312,328,639,"Homo sapiens mitochondrial partial COI gene for cytochrome oxidase subunit 1, isolate NMZ_BC1",5.11E-156,563,100,100
Zotu1400,gi|2033714910|gb|CP068261.2|,9606,Homo sapiens,human,Eukaryota,100,312,312,84276897,0,0,0,1,312,23215910,23216221,Homo sapiens isolate CHM13 chromosome 17,5.11E-156,563,100,100
Zotu1406,gi|2227217522|gb|OK081615.1|,2935950,Cephalotrichella sp. Palaeo_CB150_MCB004_18_03,Cephalotrichella sp. Palaeo_CB150_MCB004_18_03,Eukaryota,99.042,313,313,658,3,0,0,1,313,346,658,"Cephalotrichella sp. Palaeo_CB150_MCB004_18_03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1406,gi|1914010886|gb|MT999913.1|,2777858,Cephalothrix sp. USNM 1616720,Cephalothrix sp. USNM 1616720,Eukaryota,99.042,313,313,658,3,0,0,1,313,346,658,"Cephalothrix sp. USNM 1616720 voucher USNM:IZ:1616720 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1406,gi|906449961|gb|KP270867.1|,1684304,Cephalothrix cf. alba MCZ IZ 45638,Cephalothrix cf. alba MCZ IZ 45638,Eukaryota,98.403,313,313,658,5,0,0,1,313,346,658,"Cephalothrix cf. alba MCZ IZ 45638 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1.68E-149,543,100,100
Zotu1429,gi|1496531426|gb|MG766257.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,99.361,313,313,1238,2,0,0,1,313,350,662,"Dermatophagoides pteronyssinus voucher UMMZ BMOC 12-0723-002 AD1710_RS19 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1429,gi|1496531424|gb|MG766256.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,99.361,313,313,1238,2,0,0,1,313,350,662,"Dermatophagoides pteronyssinus voucher UMMZ BMOC 12-0723-002 AD1710_RS18 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1429,gi|225012908|ref|NC_012218.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,99.361,313,313,14203,2,0,0,1,313,384,696,"Dermatophagoides pteronyssinus mitochondrion, complete genome",7.61E-154,556,100,100
Zotu1429,gi|1496531422|gb|MG766255.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,99.042,313,313,1238,3,0,0,1,313,350,662,"Dermatophagoides pteronyssinus voucher UMMZ BMOC 12-0723-001 AD1475_RS52 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1429,gi|1496531420|gb|MG766254.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,99.042,313,313,1238,3,0,0,1,313,350,662,"Dermatophagoides pteronyssinus voucher UMMZ BMOC 12-0723-001 AD1475_RS51 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1429,gi|1496531418|gb|MG766253.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,99.042,313,313,1238,3,0,0,1,313,350,662,"Dermatophagoides pteronyssinus voucher UMMZ BMOC 12-0723-001 AD1475_RS45 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1429,gi|893678322|gb|KP406749.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,99.042,313,313,1238,3,0,0,1,313,350,662,"Dermatophagoides pteronyssinus voucher UMMZ BMOC 08-0912-029 AD1427 cytochrome oxidase subunit I (COX1) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1429,gi|1496531416|gb|MG766252.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,98.722,313,313,1238,4,0,0,1,313,350,662,"Dermatophagoides pteronyssinus voucher UMMZ BMOC 12-0723-001 AD1475_RS06 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",1.13E-151,549,100,100
Zotu1429,gi|1496531428|gb|MG766258.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,98.722,313,313,1238,4,0,0,1,313,350,662,"Dermatophagoides pteronyssinus voucher UMMZ BMOC 12-0723-002 AD1710_RS24 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1429,gi|322518460|gb|HQ823623.1|,6956,Dermatophagoides pteronyssinus,European house dust mite,Eukaryota,98.403,313,313,1559,5,0,0,1,313,425,737,"Dermatophagoides pteronyssinus cytochrome oxidase subunit I-like (COI) gene, partial sequence; mitochondrial",1.68E-149,543,100,100
Zotu1558,gi|2227217522|gb|OK081615.1|,2935950,Cephalotrichella sp. Palaeo_CB150_MCB004_18_03,Cephalotrichella sp. Palaeo_CB150_MCB004_18_03,Eukaryota,99.361,313,313,658,2,0,0,1,313,346,658,"Cephalotrichella sp. Palaeo_CB150_MCB004_18_03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1558,gi|1914010886|gb|MT999913.1|,2777858,Cephalothrix sp. USNM 1616720,Cephalothrix sp. USNM 1616720,Eukaryota,99.361,313,313,658,2,0,0,1,313,346,658,"Cephalothrix sp. USNM 1616720 voucher USNM:IZ:1616720 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1558,gi|906449961|gb|KP270867.1|,1684304,Cephalothrix cf. alba MCZ IZ 45638,Cephalothrix cf. alba MCZ IZ 45638,Eukaryota,98.722,313,313,658,4,0,0,1,313,346,658,"Cephalothrix cf. alba MCZ IZ 45638 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu1568,gi|189354199|gb|EU710924.1|,536238,Convolutriloba retrogemma,Convolutriloba retrogemma,Eukaryota,100,313,313,1207,0,0,0,1,313,293,605,"Convolutriloba retrogemma isolate CONretroCA cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1568,gi|189354201|gb|EU710925.1|,536238,Convolutriloba retrogemma,Convolutriloba retrogemma,Eukaryota,98.403,313,313,1144,5,0,0,1,313,293,605,"Convolutriloba retrogemma isolate CONretroTS cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",4.80E-150,544,100,100
Zotu1577,gi|974005425|ref|NG_046438.1|,9606,Homo sapiens,human,Eukaryota,100,312,312,1002,0,0,0,1,312,493,804,Homo sapiens MT-CO1 pseudogene 49 (MTCO1P49) on chromosome 8,5.11E-156,563,100,100
Zotu1577,gi|24418203|gb|AC090821.13|,9606,Homo sapiens,human,Eukaryota,100,312,312,166843,0,0,0,1,312,35802,35491,"Homo sapiens chromosome 8, clone CTD-2309H9, complete sequence",5.11E-156,563,100,100
Zotu1610,gi|1788196777|gb|MK990594.1|,308475,Paramoeba branchiphila,Paramoeba branchiphila,Eukaryota,97.764,313,313,825,7,0,0,1,313,93,405,"Paramoeba branchiphila strain RP cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",8.69E-147,534,100,100
Zotu1619,gi|1934896854|gb|MW278706.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Holothuria edulis voucher UF:Invertebrate Zoology:18369-Echinodermata cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1619,gi|342851123|gb|JN207614.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,99.681,313,313,652,1,0,0,1,313,157,469,"Holothuria edulis isolate S56 voucher UF5570 cytochrome oxidase subunit I gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1619,gi|1375384216|gb|MF787762.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,99.361,313,313,558,2,0,0,1,313,54,366,"Holothuria edulis isolate PFKK8 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1619,gi|1375384212|gb|MF787760.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,99.361,313,313,558,2,0,0,1,313,54,366,"Holothuria edulis isolate PFKK3 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1619,gi|159461582|gb|EU220824.1|,481846,Holothuria nigralutea,Holothuria nigralutea,Eukaryota,99.361,313,313,652,2,0,0,1,313,157,469,"Holothuria nigralutea voucher NMV F111290 cytochrome oxidase c subunit I (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1619,gi|1818415763|gb|MT146469.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,99.042,313,313,629,3,0,0,1,313,133,445,"Holothuria edulis cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1619,gi|1375384228|gb|MF787768.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,99.042,313,313,558,3,0,0,1,313,54,366,"Holothuria edulis isolate PFKK16 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1619,gi|1375384224|gb|MF787766.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,99.042,313,313,558,3,0,0,1,313,54,366,"Holothuria edulis isolate PFKK14 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1619,gi|1375384218|gb|MF787763.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,99.042,313,313,558,3,0,0,1,313,54,366,"Holothuria edulis isolate PFKK10 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1619,gi|213985681|gb|EU848294.1|,206668,Holothuria edulis,Holothuria edulis,Eukaryota,99.042,313,313,660,3,0,0,1,313,164,476,"Holothuria edulis voucher FAO 023 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1650,gi|1934896136|gb|MW278347.1|,1564610,Atys semistriata,Atys semistriata,Eukaryota,99.681,313,313,658,1,0,0,1,313,346,658,"Atys semistriata voucher UF:Invertebrate Zoology:508325-Mollusca cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1650,gi|1934894992|gb|MW277776.1|,1564610,Atys semistriata,Atys semistriata,Eukaryota,99.681,313,313,658,1,0,0,1,313,346,658,"Atys semistriata voucher UF:Invertebrate Zoology:507997-Mollusca cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1655,gi|765098638|dbj|AB918994.1|,1407771,Ectopsocus sp. KY212,Ectopsocus sp. KY212,Eukaryota,100,313,313,675,0,0,0,1,313,90,402,"Ectopsocus sp. KY212 mitochondrial gene for cytochrome c oxidase subunit 1, partial cds",1.47E-156,565,100,100
Zotu1658,gi|1934895392|gb|MW277976.1|,2790740,Eulimidae sp. HAW01,Eulimidae sp. HAW01,Eukaryota,99.361,313,313,658,2,0,0,1,313,346,658,"Eulimidae sp. HAW01 voucher UF:Invertebrate Zoology:551211-Mollusca cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1709,gi|1934896104|gb|MW278331.1|,2790878,Caloria sp. 3 Pittman & Fiene 2020,Caloria sp. 3 Pittman & Fiene 2020,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Caloria sp. 3 Pittman & Fiene 2020 voucher UF:Invertebrate Zoology:508303-Mollusca cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1726,gi|1917891015|gb|MW144984.1|,2773034,Verongimorpha sp. 1 JV-2020,Verongimorpha sp. 1 JV-2020,Eukaryota,100,313,313,1155,0,0,0,1,313,324,636,"Verongimorpha sp. 1 JV-2020 voucher KBOA061118079 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1726,gi|1917891013|gb|MW144983.1|,2773034,Verongimorpha sp. 1 JV-2020,Verongimorpha sp. 1 JV-2020,Eukaryota,100,313,313,1161,0,0,0,1,313,327,639,"Verongimorpha sp. 1 JV-2020 voucher KBOA061118077 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1737,gi|1934896620|gb|MW278589.1|,259540,Berthella stellata,Berthella stellata,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Berthella stellata voucher UF:Invertebrate Zoology:508481-Mollusca cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1737,gi|1934894786|gb|MW277674.1|,259540,Berthella stellata,Berthella stellata,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Berthella stellata voucher UF:Invertebrate Zoology:507953-Mollusca cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1737,gi|2067072504|gb|MZ559745.1|,2858016,Gastropoda sp. USNM 1467483,Gastropoda sp. USNM 1467483,Eukaryota,99.042,313,313,658,3,0,0,1,313,346,658,"Gastropoda sp. USNM 1467483 voucher USNM:1467483 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu1810,gi|353683367|gb|JN679711.1|,1096898,Arthropoda sp. OTU74,Arthropoda sp. OTU74,Eukaryota,99.681,313,313,658,1,0,0,1,313,346,658,"Arthropoda sp. OTU74 isolate LPFFS111 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1810,gi|353683249|gb|JN679652.1|,1096898,Arthropoda sp. OTU74,Arthropoda sp. OTU74,Eukaryota,99.681,313,313,658,1,0,0,1,313,346,658,"Arthropoda sp. OTU74 isolate LPFFS52 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1810,gi|353683253|gb|JN679654.1|,1096898,Arthropoda sp. OTU74,Arthropoda sp. OTU74,Eukaryota,99.361,313,313,658,2,0,0,1,313,346,658,"Arthropoda sp. OTU74 isolate LPFFS54 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1810,gi|353683251|gb|JN679653.1|,1096898,Arthropoda sp. OTU74,Arthropoda sp. OTU74,Eukaryota,99.361,313,313,658,2,0,0,1,313,346,658,"Arthropoda sp. OTU74 isolate LPFFS53 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu1850,gi|1783244652|gb|MK783263.1|,75124,Cypraea tigris,Cypraea tigris,Eukaryota,98.083,313,313,16177,6,0,0,1,313,384,696,"Cypraea tigris mitochondrion, complete genome",2.04E-148,538,100,100
Zotu1850,gi|1934895760|gb|MW278160.1|,75124,Cypraea tigris,Cypraea tigris,Eukaryota,98.083,313,313,658,6,0,0,1,313,346,658,"Cypraea tigris voucher UF:Invertebrate Zoology:508176-Mollusca cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1850,gi|332651205|gb|JF693370.1|,75124,Cypraea tigris,Cypraea tigris,Eukaryota,98.083,313,313,616,6,0,0,1,313,304,616,"Cypraea tigris isolate XN27 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1850,gi|332651203|gb|JF693369.1|,75124,Cypraea tigris,Cypraea tigris,Eukaryota,98.083,313,313,616,6,0,0,1,313,304,616,"Cypraea tigris isolate X53 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",2.04E-148,538,100,100
Zotu1854,gi|1934895356|gb|MW277958.1|,689415,Cyclodius obscurus,Cyclodius obscurus,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Cyclodius obscurus voucher UF:Invertebrate Zoology:45581-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1854,gi|1934895174|gb|MW277867.1|,689415,Cyclodius obscurus,Cyclodius obscurus,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Cyclodius obscurus voucher UF:Invertebrate Zoology:45533-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1854,gi|1934895114|gb|MW277837.1|,689415,Cyclodius obscurus,Cyclodius obscurus,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Cyclodius obscurus voucher UF:Invertebrate Zoology:45519-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1854,gi|1934894958|gb|MW277759.1|,689415,Cyclodius obscurus,Cyclodius obscurus,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Cyclodius obscurus voucher UF:Invertebrate Zoology:45475-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1854,gi|1934894842|gb|MW277702.1|,689415,Cyclodius obscurus,Cyclodius obscurus,Eukaryota,100,313,313,658,0,0,0,1,313,346,658,"Cyclodius obscurus voucher UF:Invertebrate Zoology:45455-Arthropoda cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",1.47E-156,565,100,100
Zotu1868,gi|2235062582|gb|OL703632.1|,38817,Gephyrocapsa oceanica,Gephyrocapsa oceanica,Eukaryota,100,313,313,28155,0,0,0,1,313,16727,17039,"Gephyrocapsa oceanica strain RCC3711 mitochondrion, partial genome",1.47E-156,565,100,100
Zotu1950,gi|459938195|gb|KC594154.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,99.681,313,313,679,1,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 26PC2 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1950,gi|459938193|gb|KC594153.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,99.681,313,313,679,1,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 22PC1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu1950,gi|459938199|gb|KC594156.1|,749188,Parvocalanus crassirostris,Parvocalanus crassirostris,Eukaryota,98.403,313,313,684,5,0,0,1,313,357,669,"Parvocalanus crassirostris isolate 32PC1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1.68E-149,543,100,100
Zotu2011,gi|1917890987|gb|MW144970.1|,2772883,Chondrillida sp. 3 JV-2020,Chondrillida sp. 3 JV-2020,Eukaryota,99.361,313,313,1167,2,0,0,1,313,327,639,"Chondrillida sp. 3 JV-2020 voucher UF 3836 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu2011,gi|1150311753|gb|KY564211.1|,1962580,Halisarca desqueyrouxae,Halisarca desqueyrouxae,Eukaryota,98.722,313,313,637,4,0,0,1,313,109,421,"Halisarca desqueyrouxae cytochrome c oxidase subunit I (cox1) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu2011,gi|1489968542|gb|MG421851.1|,2583056,Halisarca dujardinii,Halisarca dujardinii,Eukaryota,97.764,313,313,658,7,0,0,1,313,346,658,"Halisarca dujardini voucher BIOUG14665-G12 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",8.69E-147,534,100,100
Zotu2011,gi|164420980|ref|NC_010212.1|,2583056,Halisarca dujardinii,Halisarca dujardinii,Eukaryota,97.764,313,313,19277,7,0,0,1,313,2980,3292,"Halisarca dujardini mitochondrion, complete genome",8.69E-147,534,100,100
Zotu2022,gi|2227217522|gb|OK081615.1|,2935950,Cephalotrichella sp. Palaeo_CB150_MCB004_18_03,Cephalotrichella sp. Palaeo_CB150_MCB004_18_03,Eukaryota,99.681,313,313,658,1,0,0,1,313,346,658,"Cephalotrichella sp. Palaeo_CB150_MCB004_18_03 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu2022,gi|1914010886|gb|MT999913.1|,2777858,Cephalothrix sp. USNM 1616720,Cephalothrix sp. USNM 1616720,Eukaryota,99.681,313,313,658,1,0,0,1,313,346,658,"Cephalothrix sp. USNM 1616720 voucher USNM:IZ:1616720 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",6.25E-155,561,100,100
Zotu2022,gi|906449961|gb|KP270867.1|,1684304,Cephalothrix cf. alba MCZ IZ 45638,Cephalothrix cf. alba MCZ IZ 45638,Eukaryota,99.042,313,313,658,3,0,0,1,313,346,658,"Cephalothrix cf. alba MCZ IZ 45638 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu2052,gi|257796343|gb|AC237676.1|,9606,Homo sapiens,human,Eukaryota,99.678,311,311,168472,1,0,0,1,311,103204,102894,"Homo sapiens BAC clone RP11-85C8 from chromosome 2, complete sequence",7.56E-154,557,100,100
Zotu2052,gi|974576826|ref|NG_046587.1|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,1257,7,0,0,1,311,462,772,Homo sapiens MT-CO1 pseudogene 33 (MTCO1P33) on chromosome 22,1.05E-145,530,100,100
Zotu2052,gi|974576818|ref|NG_046586.1|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,1254,7,0,0,1,311,795,485,Homo sapiens MT-CO1 pseudogene 32 (MTCO1P32) on chromosome 20,1.05E-145,530,100,100
Zotu2052,gi|914338100|gb|AC270106.1|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,213752,7,0,0,1,311,50385,50075,"Homo sapiens BAC clone CH17-132O22 from chromosome 4, complete sequence",1.05E-145,530,100,100
Zotu2052,gi|726965407|gb|AC256206.1|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,196508,7,0,0,1,311,111974,111664,"Homo sapiens BAC clone CH17-358O3 from chromosome 4, complete sequence",1.05E-145,530,100,100
Zotu2052,gi|2033716901|gb|CP068256.2|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,51324926,7,0,0,1,311,3810515,3810205,Homo sapiens isolate CHM13 chromosome 22,1.05E-145,530,100,100
Zotu2052,gi|2033716899|gb|CP068257.2|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,45090682,7,0,0,1,311,2308795,2308485,Homo sapiens isolate CHM13 chromosome 21,1.05E-145,530,100,100
Zotu2052,gi|2033716719|gb|CP068258.2|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,66210255,7,0,0,1,311,30210805,30210495,Homo sapiens isolate CHM13 chromosome 20,1.05E-145,530,100,100
Zotu2052,gi|2033711141|gb|CP068263.2|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,99753195,7,0,0,1,311,1840273,1839963,Homo sapiens isolate CHM13 chromosome 15,1.05E-145,530,100,100
Zotu2052,gi|2033711141|gb|CP068263.2|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,99753195,7,0,0,1,311,4794651,4794961,Homo sapiens isolate CHM13 chromosome 15,1.05E-145,530,100,100
Zotu2052,gi|300244637|gb|AC241545.2|,9606,Homo sapiens,human,Eukaryota,97.749,311,311,40857,7,0,0,1,311,18264,17954,"Homo sapiens FOSMID clone ABC8-40862300O19 from chromosome unknown, complete sequence",1.05E-145,530,100,100
Zotu2076,gi|1020994500|gb|KU204256.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,99.361,313,313,681,2,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 142732A cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",7.61E-154,556,100,100
Zotu2076,gi|1020994680|gb|KU204346.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,99.042,313,313,681,3,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 151946A cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",3.24E-152,552,100,100
Zotu2076,gi|2452631470|ref|NC_071896.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.722,313,313,15062,4,0,0,1,313,393,705,"Amphibalanus reticulatus mitochondrion, complete genome",3.94E-151,547,100,100
Zotu2076,gi|1927958278|gb|MW196422.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.722,313,313,645,4,0,0,1,313,333,645,"Amphibalanus reticulatus voucher Lp 06 cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial",3.94E-151,547,100,100
Zotu2076,gi|1852460277|gb|MK995350.1|,2583967;2583968;2583969,Amphibalanus sp. Bcl4117PM1379;Amphibalanus sp. Bcl4216PM937;Amphibalanus sp. Bcl5217PM1550,Amphibalanus sp. Bcl4117PM1379;Amphibalanus sp. Bcl4216PM937;Amphibalanus sp. Bcl5217PM1550,Eukaryota,98.403,313,313,641,5,0,0,1,313,329,641,"Amphibalanus sp. Bcl4117PM1379 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1.68E-149,543,100,100
Zotu2076,gi|1852460275|gb|MK995349.1|,2583965,Amphibalanus sp. Bcl1117PM125,Amphibalanus sp. Bcl1117PM125,Eukaryota,98.403,313,313,641,5,0,0,1,313,329,641,"Amphibalanus sp. Bcl1117PM125 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial",1.68E-149,543,100,100
Zotu2076,gi|1778431516|gb|MN690069.1|,2672237;2672238;2672239;2672240;2672241;2672242,Balanidae sp. ZP157;Balanidae sp. ZP160;Balanidae sp. ZP164;Balanidae sp. ZP198;Balanidae sp. ZP276;Balanidae sp. ZP320,Balanidae sp. ZP157;Balanidae sp. ZP160;Balanidae sp. ZP164;Balanidae sp. ZP198;Balanidae sp. ZP276;Balanidae sp. ZP320,Eukaryota,98.403,313,313,313,5,0,0,1,313,1,313,"Balanidae sp. ZP157 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial",1.68E-149,543,100,100
Zotu2076,gi|1020994728|gb|KU204370.1|,1232802,Amphibalanus reticulatus,Amphibalanus reticulatus,Eukaryota,98.403,313,313,681,5,0,0,1,313,351,663,"Amphibalanus reticulatus isolate 153459C cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial",1.68E-149,543,100,100
